device_id,timestamp,room_temp_c,setpoint_c,ambient_temp_c,compressor_state,power_watt,mode
DVC-101,2026-06-09 00:30:00,25.58,26.0,27.28,0,53.9,OFF
DVC-104,2026-06-01 02:30:00,26.69,26.0,24.64,0,58.6,OFF
DVC-105,2026-06-13 16:15:00,24.71,24.0,37.79,1,1147.9,COOL
DVC-104,2026-06-14 01:45:00,23.5,26.0,24.19,0,47.3,OFF
DVC-102,2026-06-07 22:15:00,25.39,26.0,28.3,0,42.5,OFF
DVC-101,2026-06-08 11:00:00,24.28,24.0,33.06,1,1298.7,COOL
DVC-105,2026-06-14 22:15:00,25.65,26.0,28.11,0,52.1,OFF
DVC-103,2026-06-03 12:15:00,24.19,24.0,34.91,1,1205.6,COOL
DVC-104,2026-06-10 06:00:00,23.5,26.0,25.87,0,51.8,OFF
DVC-101,2026-06-03 07:30:00,25.67,26.0,28.81,0,55.2,OFF
DVC-105,2026-06-10 14:30:00,24.73,24.0,36.8,0,49.4,FAN
DVC-101,2026-06-01 06:30:00,25.93,26.0,27.67,0,43.2,OFF
DVC-105,2026-06-01 08:30:00,26.33,26.0,30.71,0,59.0,FAN
DVC-101,2026-06-14 16:30:00,24.07,24.0,36.88,1,1412.0,COOL
DVC-102,2026-06-05 03:15:00,25.7,26.0,25.23,0,62.6,OFF
DVC-101,2026-06-08 04:45:00,25.4,26.0,25.47,0,39.1,OFF
DVC-102,2026-06-03 03:45:00,26.5,26.0,24.71,0,58.1,OFF
DVC-105,2026-06-13 04:45:00,26.03,26.0,25.71,0,49.4,OFF
DVC-104,2026-06-02 09:45:00,25.07,24.0,32.04,1,1232.9,COOL
DVC-104,2026-06-03 14:30:00,24.48,24.0,37.68,1,1507.2,COOL
DVC-102,2026-06-10 21:15:00,24.71,26.0,30.5,0,37.8,FAN
DVC-105,2026-06-14 00:15:00,26.42,26.0,26.82,0,50.2,OFF
DVC-105,2026-06-04 03:45:00,25.96,26.0,25.92,0,16.2,OFF
DVC-104,2026-06-12 09:15:00,23.5,24.0,31.4,1,1155.2,COOL
DVC-104,2026-06-10 19:15:00,23.5,24.0,33.73,0,51.5,FAN
DVC-103,2026-06-13 03:15:00,25.44,26.0,24.99,0,51.9,OFF
DVC-105,2026-06-08 13:45:00,24.26,24.0,37.49,1,1266.9,COOL
DVC-101,2026-06-09 09:45:00,24.97,24.0,31.42,1,1094.6,COOL
DVC-103,2026-06-13 06:30:00,25.38,26.0,26.8,0,60.1,OFF
DVC-104,2026-06-07 22:15:00,25.61,26.0,30.19,0,46.9,OFF
DVC-102,2026-06-08 18:30:00,24.8,24.0,35.29,0,44.8,FAN
DVC-104,2026-06-06 22:15:00,25.81,26.0,28.63,0,68.2,OFF
DVC-102,2026-06-07 20:00:00,24.23,24.0,33.03,1,1208.0,COOL
DVC-102,2026-06-14 00:30:00,26.31,26.0,26.9,0,55.3,OFF
DVC-102,2026-06-02 06:00:00,25.76,26.0,28.83,0,42.8,OFF
DVC-103,2026-06-05 08:00:00,26.11,26.0,29.53,1,1129.5,COOL
DVC-101,2026-06-03 18:45:00,24.7,24.0,34.54,0,28.7,FAN
DVC-101,2026-06-12 05:00:00,25.89,26.0,26.6,0,35.4,OFF
DVC-102,2026-06-03 17:15:00,24.21,24.0,36.47,1,1443.9,COOL
DVC-105,2026-06-01 21:30:00,25.61,26.0,30.18,0,45.4,FAN
DVC-104,2026-06-07 11:45:00,24.77,24.0,34.97,0,59.3,FAN
DVC-103,2026-06-03 20:00:00,24.47,24.0,31.09,0,29.6,FAN
DVC-101,2026-06-11 05:30:00,25.36,26.0,26.38,0,54.8,OFF
DVC-101,2026-06-13 10:15:00,24.55,24.0,33.38,1,1459.3,COOL
DVC-103,2026-06-09 12:15:00,24.57,24.0,35.28,0,39.2,FAN
DVC-105,2026-06-07 10:30:00,24.68,24.0,32.53,1,1014.7,COOL
DVC-103,2026-06-08 22:45:00,25.79,26.0,28.56,0,36.8,OFF
DVC-103,2026-06-01 21:15:00,24.18,26.0,30.12,0,46.2,FAN
DVC-103,2026-06-03 04:15:00,25.89,26.0,25.2,0,30.3,OFF
DVC-101,2026-06-04 21:30:00,24.97,26.0,30.55,0,46.3,FAN
DVC-104,2026-06-02 05:45:00,26.23,26.0,27.04,0,38.2,OFF
DVC-102,2026-06-09 14:15:00,24.37,24.0,37.43,1,1328.9,COOL
DVC-102,2026-06-05 16:30:00,24.39,24.0,36.09,0,39.4,FAN
DVC-104,2026-06-04 17:45:00,24.49,24.0,35.62,1,1280.0,COOL
DVC-105,2026-06-08 09:30:00,25.29,24.0,30.54,1,1192.4,COOL
DVC-102,2026-06-14 05:15:00,25.37,26.0,26.3,0,53.0,OFF
DVC-103,2026-06-13 20:45:00,24.12,24.0,30.63,1,1524.2,COOL
DVC-104,2026-06-08 22:45:00,25.6,26.0,27.52,0,31.9,OFF
DVC-104,2026-06-08 09:30:00,25.59,24.0,32.48,1,1464.9,COOL
DVC-103,2026-06-11 22:30:00,25.01,26.0,27.88,0,49.0,OFF
DVC-105,2026-06-09 02:30:00,26.1,26.0,25.32,0,60.3,OFF
DVC-103,2026-06-13 01:45:00,25.72,26.0,25.04,0,51.5,OFF
DVC-102,2026-06-04 07:15:00,26.21,26.0,28.36,0,47.2,OFF
DVC-102,2026-06-01 15:30:00,24.7,24.0,36.73,0,42.5,FAN
DVC-105,2026-06-05 05:30:00,25.64,26.0,25.69,0,27.9,OFF
DVC-101,2026-06-08 22:45:00,-99.0,26.0,28.73,0,60.3,OFF
DVC-103,2026-06-14 18:45:00,24.0,24.0,33.92,1,1215.3,COOL
DVC-103,2026-06-02 10:00:00,24.83,24.0,31.58,1,1498.8,COOL
DVC-103,2026-06-03 00:30:00,26.21,26.0,26.36,0,47.4,OFF
DVC-105,2026-06-06 09:15:00,26.02,24.0,31.78,1,1323.5,COOL
DVC-102,2026-06-03 14:30:00,24.43,24.0,36.3,1,1293.9,COOL
DVC-105,2026-06-08 19:45:00,24.6,24.0,32.22,0,49.4,FAN
DVC-104,2026-06-07 07:30:00,27.08,26.0,28.4,0,55.0,OFF
DVC-102,2026-06-03 00:15:00,26.4,26.0,26.42,0,48.9,OFF
DVC-102,2026-06-13 02:30:00,25.65,26.0,26.85,0,26.4,OFF
DVC-103,2026-06-02 18:45:00,24.42,24.0,33.67,1,1630.3,COOL
DVC-101,2026-06-05 20:00:00,24.31,24.0,31.88,0,51.3,FAN
DVC-102,2026-06-09 11:45:00,24.39,24.0,33.75,0,32.9,FAN
DVC-101,2026-06-05 07:00:00,26.02,26.0,27.59,0,37.6,OFF
DVC-102,2026-06-02 14:00:00,24.35,24.0,36.35,1,1272.4,COOL
DVC-103,2026-06-09 17:30:00,24.22,24.0,36.7,1,1563.0,COOL
DVC-102,2026-06-06 02:30:00,25.58,26.0,24.95,0,42.6,OFF
DVC-104,2026-06-12 13:30:00,23.5,24.0,37.15,0,34.5,FAN
DVC-105,2026-06-03 18:15:00,24.07,24.0,34.79,1,1146.5,COOL
DVC-101,2026-06-08 17:15:00,24.23,24.0,36.7,1,1226.3,COOL
DVC-101,2026-06-06 11:45:00,24.19,24.0,35.03,1,1272.7,COOL
DVC-104,2026-06-14 19:45:00,23.5,24.0,33.83,0,52.3,FAN
DVC-101,2026-06-10 08:00:00,26.27,26.0,29.04,1,1269.6,COOL
DVC-103,2026-06-09 08:00:00,26.22,26.0,30.11,0,45.3,FAN
DVC-104,2026-06-11 03:00:00,23.5,26.0,25.39,0,25.1,OFF
DVC-102,2026-06-08 01:15:00,26.28,26.0,26.27,0,35.1,OFF
DVC-103,2026-06-14 04:30:00,26.14,26.0,24.98,0,50.7,OFF
DVC-101,2026-06-12 22:30:00,25.88,26.0,28.99,0,51.3,OFF
DVC-104,2026-06-05 22:00:00,25.48,26.0,30.48,0,59.6,OFF
DVC-103,2026-06-12 08:45:00,26.1,26.0,30.38,1,1301.1,COOL
DVC-104,2026-06-06 23:15:00,26.67,26.0,28.94,0,38.2,OFF
DVC-102,2026-06-13 21:00:00,24.65,26.0,30.26,0,66.2,FAN
DVC-105,2026-06-04 13:30:00,24.67,24.0,36.14,0,60.0,FAN
DVC-105,2026-06-01 11:45:00,24.0,24.0,33.51,1,1560.7,COOL
DVC-103,2026-06-03 18:45:00,24.59,24.0,34.89,0,63.8,FAN
DVC-101,2026-06-14 01:30:00,26.09,26.0,25.02,0,63.5,OFF
DVC-102,2026-06-05 08:00:00,26.24,26.0,29.94,0,31.7,FAN
DVC-101,2026-06-12 21:00:00,24.81,26.0,32.03,0,38.0,FAN
DVC-101,2026-06-02 11:30:00,24.47,24.0,33.37,0,55.8,FAN
DVC-102,2026-06-01 11:00:00,24.33,24.0,34.25,0,37.7,FAN
DVC-102,2026-06-05 20:00:00,24.07,24.0,32.17,1,1358.9,COOL
DVC-105,2026-06-03 10:15:00,25.26,24.0,33.54,1,1497.5,COOL
DVC-101,2026-06-10 05:45:00,26.37,26.0,26.23,0,52.8,OFF
DVC-102,2026-06-02 05:30:00,25.7,26.0,26.42,0,51.3,OFF
DVC-104,2026-06-11 11:15:00,23.5,24.0,34.19,1,1370.4,COOL
DVC-103,2026-06-09 23:15:00,26.26,26.0,28.27,0,43.5,OFF
DVC-101,2026-06-13 04:00:00,25.86,26.0,24.96,0,25.7,OFF
DVC-102,2026-06-01 03:45:00,26.5,26.0,26.43,0,49.4,OFF
DVC-105,2026-06-12 14:15:00,24.91,24.0,37.08,0,55.7,FAN
DVC-105,2026-06-02 17:30:00,24.33,24.0,36.43,1,1205.4,COOL
DVC-103,2026-06-11 17:30:00,24.43,24.0,35.5,1,1410.9,COOL
DVC-105,2026-06-05 07:30:00,25.88,26.0,29.95,0,47.5,OFF
DVC-101,2026-06-06 13:30:00,24.18,24.0,35.6,1,1145.7,COOL
DVC-105,2026-06-01 07:00:00,26.08,26.0,28.03,0,61.5,OFF
DVC-103,2026-06-09 00:30:00,26.38,26.0,25.97,0,54.7,OFF
DVC-101,2026-06-06 13:00:00,24.03,24.0,35.93,1,1065.3,COOL
DVC-104,2026-06-06 20:30:00,24.34,24.0,32.94,0,43.4,FAN
DVC-105,2026-06-05 18:45:00,24.08,24.0,33.56,1,1243.7,COOL
DVC-102,2026-06-05 00:15:00,26.19,26.0,26.17,0,43.6,OFF
DVC-104,2026-06-04 11:00:00,24.33,24.0,33.54,0,45.5,FAN
DVC-103,2026-06-14 02:00:00,26.16,26.0,24.64,0,55.9,OFF
DVC-102,2026-06-07 13:15:00,24.39,24.0,35.81,1,1482.5,COOL
DVC-103,2026-06-02 16:15:00,24.6,24.0,36.01,0,41.6,FAN
DVC-101,2026-06-02 17:30:00,24.16,24.0,36.32,1,1393.7,COOL
DVC-105,2026-06-11 06:30:00,26.2,26.0,27.14,0,61.9,OFF
DVC-105,2026-06-03 04:45:00,24.99,26.0,25.76,0,27.6,OFF
DVC-101,2026-06-09 12:15:00,24.4,24.0,35.66,0,46.2,FAN
DVC-103,2026-06-09 11:00:00,24.56,24.0,34.57,0,51.7,FAN
DVC-104,2026-06-01 17:45:00,24.17,24.0,35.25,1,1384.5,COOL
DVC-101,2026-06-03 20:00:00,24.23,24.0,32.49,0,50.4,FAN
DVC-102,2026-06-14 13:30:00,23.96,24.0,36.04,1,1218.9,COOL
DVC-104,2026-06-12 05:45:00,23.5,26.0,26.79,0,38.7,OFF
DVC-101,2026-06-07 21:15:00,24.81,26.0,30.6,0,40.8,FAN
DVC-104,2026-06-12 23:00:00,23.5,26.0,27.03,0,42.6,OFF
DVC-102,2026-06-05 00:45:00,26.06,26.0,25.98,0,52.4,OFF
DVC-101,2026-06-01 04:30:00,26.08,26.0,25.98,0,16.3,OFF
DVC-102,2026-06-12 10:00:00,24.68,24.0,32.43,1,1432.2,COOL
DVC-102,2026-06-09 08:15:00,26.21,26.0,30.71,0,62.2,FAN
DVC-103,2026-06-13 02:30:00,25.75,26.0,25.74,0,45.0,OFF
DVC-104,2026-06-09 09:45:00,23.5,24.0,32.41,1,1398.9,COOL
DVC-104,2026-06-14 08:30:00,23.5,26.0,30.45,1,1293.8,COOL
DVC-104,2026-06-04 06:30:00,26.18,26.0,26.79,0,38.3,OFF
DVC-103,2026-06-13 09:15:00,25.7,24.0,31.67,1,1366.6,COOL
DVC-104,2026-06-13 09:15:00,23.5,24.0,32.12,1,1151.1,COOL
DVC-102,2026-06-07 18:00:00,24.22,24.0,34.77,1,1301.6,COOL
DVC-105,2026-06-02 23:15:00,25.64,26.0,27.54,0,38.2,OFF
DVC-101,2026-06-02 01:15:00,25.96,26.0,26.4,0,37.0,OFF
DVC-105,2026-06-09 08:00:00,26.6,26.0,29.68,1,1166.4,COOL
DVC-103,2026-06-04 08:15:00,26.06,26.0,29.49,0,37.9,FAN
DVC-102,2026-06-10 02:30:00,26.16,26.0,25.0,0,48.4,OFF
DVC-103,2026-06-14 04:15:00,26.2,26.0,25.36,0,48.2,OFF
DVC-104,2026-06-05 17:30:00,24.1,24.0,35.64,1,1134.9,COOL
DVC-103,2026-06-06 03:00:00,25.75,26.0,26.22,0,60.9,OFF
DVC-105,2026-06-07 03:15:00,25.86,26.0,25.28,0,46.6,OFF
DVC-102,2026-06-04 05:30:00,25.86,26.0,25.52,0,42.9,OFF
DVC-102,2026-06-13 06:30:00,25.6,26.0,27.22,0,33.4,OFF
DVC-104,2026-06-08 12:15:00,24.79,24.0,35.56,0,58.9,FAN
DVC-104,2026-06-10 03:30:00,23.5,26.0,25.58,0,52.4,OFF
DVC-105,2026-06-05 14:00:00,24.56,24.0,36.95,0,41.7,FAN
DVC-102,2026-06-04 07:45:00,26.38,26.0,27.85,0,47.3,OFF
DVC-102,2026-06-14 02:30:00,25.93,26.0,26.24,0,52.1,OFF
DVC-103,2026-06-06 04:30:00,25.38,26.0,26.03,0,29.3,OFF
DVC-103,2026-06-02 19:00:00,24.15,24.0,33.34,1,1360.4,COOL
DVC-104,2026-06-08 12:00:00,24.17,24.0,35.78,1,1209.2,COOL
DVC-104,2026-06-07 13:00:00,24.81,24.0,36.75,0,47.4,FAN
DVC-104,2026-06-13 23:30:00,23.5,26.0,27.81,0,50.8,OFF
DVC-104,2026-06-13 03:15:00,23.5,26.0,24.63,0,49.6,OFF
DVC-103,2026-06-14 15:15:00,24.49,24.0,36.37,1,1214.9,COOL
DVC-103,2026-06-10 22:00:00,25.98,26.0,28.49,0,42.4,OFF
DVC-105,2026-06-09 13:30:00,24.15,24.0,36.38,1,1270.7,COOL
DVC-102,2026-06-07 19:15:00,24.46,24.0,33.82,1,1299.8,COOL
DVC-102,2026-06-01 19:15:00,24.15,24.0,33.92,1,1431.4,COOL
DVC-103,2026-06-12 06:00:00,26.06,26.0,27.0,0,46.0,OFF
DVC-103,2026-06-06 18:15:00,24.49,24.0,35.05,1,1400.8,COOL
DVC-105,2026-06-09 06:00:00,25.5,26.0,26.43,0,53.2,OFF
DVC-105,2026-06-11 23:30:00,25.8,26.0,27.51,0,47.2,OFF
DVC-104,2026-06-07 03:15:00,26.21,26.0,25.09,0,32.4,OFF
DVC-103,2026-06-04 21:15:00,25.1,26.0,31.22,0,44.2,FAN
DVC-104,2026-06-10 15:45:00,23.5,24.0,36.99,0,50.6,FAN
DVC-105,2026-06-10 08:45:00,26.38,26.0,30.13,0,59.0,FAN
DVC-103,2026-06-12 18:00:00,24.43,24.0,34.94,0,26.3,FAN
DVC-104,2026-06-10 07:15:00,23.5,26.0,28.67,0,21.2,OFF
DVC-105,2026-06-09 22:45:00,25.14,26.0,28.59,0,56.2,OFF
DVC-101,2026-06-04 19:15:00,24.09,24.0,34.54,1,1356.8,COOL
DVC-102,2026-06-07 12:45:00,24.13,24.0,36.09,1,1552.0,COOL
DVC-103,2026-06-11 01:15:00,25.96,26.0,26.55,0,41.3,OFF
DVC-104,2026-06-12 11:30:00,23.5,24.0,34.52,1,1336.9,COOL
DVC-101,2026-06-04 23:30:00,25.91,26.0,26.39,0,37.0,OFF
DVC-101,2026-06-06 09:30:00,25.47,24.0,32.32,1,1317.2,COOL
DVC-104,2026-06-06 18:00:00,24.37,24.0,34.77,0,69.2,FAN
DVC-104,2026-06-12 08:15:00,23.5,26.0,30.86,0,51.1,FAN
DVC-102,2026-06-04 01:45:00,25.83,26.0,25.69,0,26.9,OFF
DVC-104,2026-06-06 21:30:00,24.96,26.0,30.55,0,49.5,FAN
DVC-103,2026-06-11 05:45:00,25.73,26.0,26.73,0,31.3,OFF
DVC-105,2026-06-11 11:45:00,24.39,24.0,35.04,0,29.0,FAN
DVC-105,2026-06-08 02:30:00,26.18,26.0,26.46,0,56.7,OFF
DVC-105,2026-06-13 02:15:00,26.23,26.0,24.78,0,37.7,OFF
DVC-105,2026-06-05 20:30:00,24.2,24.0,31.6,1,1385.6,COOL
DVC-101,2026-06-04 01:45:00,25.25,26.0,25.42,0,61.0,OFF
DVC-105,2026-06-10 20:45:00,24.61,24.0,31.97,0,46.0,FAN
DVC-105,2026-06-01 03:00:00,26.48,26.0,25.75,0,40.8,OFF
DVC-102,2026-06-10 01:30:00,26.19,26.0,24.58,0,48.8,OFF
DVC-101,2026-06-07 13:45:00,24.55,24.0,38.21,1,1230.9,COOL
DVC-105,2026-06-01 07:30:00,26.1,26.0,29.0,0,34.5,OFF
DVC-101,2026-06-08 08:30:00,26.31,26.0,29.67,0,55.8,FAN
DVC-104,2026-06-04 12:45:00,24.45,24.0,36.04,1,1310.3,COOL
DVC-102,2026-06-14 20:00:00,24.36,24.0,32.54,0,36.5,FAN
DVC-101,2026-06-12 19:15:00,24.32,24.0,34.48,1,1525.0,COOL
DVC-104,2026-06-05 23:00:00,25.87,26.0,27.67,0,48.2,OFF
DVC-101,2026-06-14 13:30:00,24.6,24.0,36.91,0,59.8,FAN
DVC-105,2026-06-12 10:15:00,24.33,24.0,32.57,1,1503.2,COOL
DVC-102,2026-06-06 03:45:00,25.48,26.0,25.6,0,48.8,OFF
DVC-104,2026-06-11 17:30:00,23.5,24.0,36.08,0,43.8,FAN
DVC-102,2026-06-14 18:30:00,24.46,24.0,33.44,0,57.2,FAN
DVC-105,2026-06-02 12:00:00,24.44,24.0,34.47,1,1256.7,COOL
DVC-101,2026-06-07 01:15:00,26.24,26.0,24.92,0,60.2,OFF
DVC-103,2026-06-14 08:15:00,26.1,26.0,30.25,1,1139.9,COOL
DVC-104,2026-06-06 15:30:00,24.36,24.0,37.28,1,1486.5,COOL
DVC-105,2026-06-08 06:00:00,25.57,26.0,27.57,0,65.6,OFF
DVC-101,2026-06-02 09:00:00,25.74,24.0,31.38,1,1303.9,COOL
DVC-102,2026-06-08 02:15:00,26.12,26.0,24.03,0,39.1,OFF
DVC-101,2026-06-12 15:45:00,24.59,24.0,36.29,0,26.0,FAN
DVC-101,2026-06-05 18:45:00,24.6,24.0,34.32,1,1366.6,COOL
DVC-101,2026-06-11 16:45:00,24.21,24.0,36.4,1,1224.3,COOL
DVC-104,2026-06-08 15:45:00,24.33,24.0,37.09,1,1353.7,COOL
DVC-104,2026-06-07 05:30:00,26.22,26.0,25.67,0,53.4,OFF
DVC-102,2026-06-08 03:00:00,25.66,26.0,25.35,0,63.3,OFF
DVC-105,2026-06-13 07:00:00,26.61,26.0,27.96,0,54.4,OFF
DVC-105,2026-06-05 07:45:00,26.08,26.0,29.16,0,48.2,OFF
DVC-104,2026-06-04 04:00:00,26.0,26.0,25.29,0,47.6,OFF
DVC-101,2026-06-11 12:45:00,24.25,24.0,36.85,1,1078.9,COOL
DVC-103,2026-06-05 07:15:00,26.2,26.0,27.68,0,28.7,OFF
DVC-101,2026-06-06 21:45:00,25.45,26.0,29.44,0,52.6,FAN
DVC-101,2026-06-08 20:00:00,24.5,24.0,31.94,0,34.5,FAN
DVC-103,2026-06-04 11:30:00,24.63,24.0,35.81,0,55.0,FAN
DVC-105,2026-06-05 08:45:00,26.61,26.0,31.24,0,50.8,FAN
DVC-105,2026-06-05 09:00:00,26.45,24.0,31.1,1,1267.7,COOL
DVC-104,2026-06-14 12:30:00,23.5,24.0,35.87,1,1221.7,COOL
DVC-101,2026-06-02 13:00:00,24.14,24.0,36.84,1,1410.4,COOL
DVC-101,2026-06-06 02:30:00,26.22,26.0,25.7,0,21.2,OFF
DVC-102,2026-06-08 05:15:00,25.69,26.0,25.66,0,41.9,OFF
DVC-103,2026-06-05 15:45:00,23.98,24.0,37.16,1,1321.4,COOL
DVC-103,2026-06-10 16:45:00,24.73,24.0,36.42,0,42.0,FAN
DVC-101,2026-06-04 05:30:00,24.9,26.0,26.95,0,49.9,OFF
DVC-105,2026-06-03 16:30:00,24.63,24.0,36.67,0,42.7,FAN
DVC-104,2026-06-02 00:30:00,26.26,26.0,25.56,0,57.3,OFF
DVC-101,2026-06-02 08:15:00,26.22,26.0,29.27,0,30.8,FAN
DVC-103,2026-06-07 01:00:00,25.66,26.0,26.26,0,42.8,OFF
DVC-105,2026-06-06 07:45:00,26.23,26.0,28.74,0,49.0,OFF
DVC-101,2026-06-01 07:00:00,26.27,26.0,28.25,0,41.8,OFF
DVC-105,2026-06-06 01:30:00,25.88,26.0,25.6,0,51.6,OFF
DVC-105,2026-06-03 01:00:00,25.79,26.0,25.13,0,46.3,OFF
DVC-102,2026-06-01 01:00:00,27.22,26.0,25.23,0,45.8,OFF
DVC-101,2026-06-07 08:45:00,26.3,26.0,30.75,0,47.0,FAN
DVC-105,2026-06-12 11:15:00,24.26,24.0,34.65,1,1311.4,COOL
DVC-104,2026-06-02 20:45:00,24.37,24.0,31.71,0,44.7,FAN
DVC-101,2026-06-13 07:30:00,25.86,26.0,28.22,0,36.1,OFF
DVC-104,2026-06-09 15:30:00,23.5,24.0,37.02,1,1383.6,COOL
DVC-102,2026-06-08 15:15:00,24.45,24.0,38.06,1,1112.5,COOL
DVC-104,2026-06-04 08:15:00,26.27,26.0,29.44,1,1266.5,COOL
DVC-103,2026-06-05 06:45:00,26.22,26.0,28.11,0,61.4,OFF
DVC-104,2026-06-14 17:30:00,23.5,24.0,35.36,1,1358.6,COOL
DVC-103,2026-06-02 10:45:00,24.5,24.0,33.58,0,47.7,FAN
DVC-101,2026-06-03 04:45:00,25.12,26.0,24.82,0,53.4,OFF
DVC-105,2026-06-07 21:15:00,25.02,26.0,31.28,0,49.6,FAN
DVC-102,2026-06-06 16:00:00,24.12,24.0,36.87,1,1295.6,COOL
DVC-105,2026-06-11 23:45:00,25.66,26.0,27.06,0,41.1,OFF
DVC-103,2026-06-07 01:15:00,25.54,26.0,25.28,0,55.3,OFF
DVC-102,2026-06-10 04:00:00,25.82,26.0,25.25,0,30.9,OFF
DVC-103,2026-06-08 23:15:00,26.04,26.0,27.35,0,24.9,OFF
DVC-105,2026-06-01 21:45:00,25.54,26.0,29.16,0,43.0,FAN
DVC-103,2026-06-04 14:15:00,24.41,24.0,36.67,1,1048.7,COOL
DVC-101,2026-06-04 09:45:00,25.09,24.0,32.13,1,1615.7,COOL
DVC-102,2026-06-01 13:30:00,24.01,24.0,36.05,1,1382.3,COOL
DVC-102,2026-06-09 10:45:00,24.35,24.0,33.0,1,1282.9,COOL
DVC-101,2026-06-09 17:45:00,24.05,24.0,35.31,1,1476.9,COOL
DVC-103,2026-06-03 15:30:00,24.67,24.0,36.68,0,64.6,FAN
DVC-102,2026-06-13 02:15:00,25.61,26.0,25.08,0,50.3,OFF
DVC-101,2026-06-10 14:00:00,24.04,24.0,36.6,1,1395.6,COOL
DVC-105,2026-06-01 14:00:00,24.4,24.0,35.96,1,1492.5,COOL
DVC-101,2026-06-04 14:00:00,24.67,24.0,37.77,0,41.0,FAN
DVC-103,2026-06-01 23:15:00,25.14,26.0,27.94,0,51.4,OFF
DVC-103,2026-06-03 02:45:00,25.89,26.0,25.8,0,27.1,OFF
DVC-103,2026-06-08 19:30:00,24.38,24.0,34.12,0,33.2,FAN
DVC-104,2026-06-08 02:45:00,26.74,26.0,24.47,0,48.0,OFF
DVC-101,2026-06-13 10:30:00,24.37,24.0,34.46,1,1516.4,COOL
DVC-103,2026-06-13 00:15:00,25.72,26.0,27.79,0,54.4,OFF
DVC-102,2026-06-06 15:45:00,24.3,24.0,37.19,1,1544.6,COOL
DVC-104,2026-06-04 06:45:00,26.51,26.0,28.21,0,52.6,OFF
DVC-103,2026-06-02 12:00:00,24.76,24.0,35.36,0,39.5,FAN
DVC-105,2026-06-12 04:00:00,25.39,26.0,25.1,0,41.1,OFF
DVC-105,2026-06-07 23:45:00,26.56,26.0,27.78,0,56.8,OFF
DVC-103,2026-06-10 07:15:00,25.5,26.0,29.16,0,42.6,OFF
DVC-103,2026-06-11 19:30:00,24.46,24.0,34.42,0,37.1,FAN
DVC-101,2026-06-06 10:00:00,24.91,24.0,31.97,1,1432.1,COOL
DVC-101,2026-06-12 17:30:00,24.17,24.0,36.82,1,1284.4,COOL
DVC-102,2026-06-02 06:15:00,25.83,26.0,27.21,0,47.3,OFF
DVC-103,2026-06-02 07:45:00,26.82,26.0,28.88,0,52.8,OFF
DVC-101,2026-06-14 15:30:00,24.43,24.0,36.24,1,1468.6,COOL
DVC-104,2026-06-08 17:15:00,24.18,24.0,36.79,1,1389.9,COOL
DVC-104,2026-06-01 00:00:00,26.98,26.0,27.09,0,31.8,OFF
DVC-103,2026-06-10 17:45:00,24.2,24.0,35.79,1,1202.0,COOL
DVC-105,2026-06-03 13:30:00,24.2,24.0,36.61,1,1212.2,COOL
DVC-101,2026-06-11 11:15:00,24.38,24.0,34.54,1,1240.0,COOL
DVC-103,2026-06-02 09:15:00,25.91,24.0,31.28,1,1435.1,COOL
DVC-101,2026-06-10 01:45:00,26.25,26.0,24.71,0,33.9,OFF
DVC-103,2026-06-05 17:00:00,24.41,24.0,37.4,1,1312.9,COOL
DVC-104,2026-06-14 21:45:00,23.5,26.0,29.19,0,37.9,FAN
DVC-105,2026-06-11 13:30:00,24.41,24.0,37.29,1,1504.3,COOL
DVC-102,2026-06-09 14:45:00,24.6,24.0,36.54,0,41.1,FAN
DVC-101,2026-06-14 03:45:00,25.58,26.0,24.85,0,52.1,OFF
DVC-103,2026-06-12 10:45:00,24.44,24.0,34.3,0,70.5,FAN
DVC-101,2026-06-03 17:45:00,24.34,24.0,35.18,1,1282.6,COOL
DVC-102,2026-06-14 14:45:00,24.33,24.0,37.3,1,1429.0,COOL
DVC-105,2026-06-10 16:15:00,24.57,24.0,36.76,0,56.0,FAN
DVC-103,2026-06-09 14:30:00,24.7,24.0,37.83,0,50.8,FAN
DVC-103,2026-06-11 00:15:00,26.03,26.0,26.78,0,31.2,OFF
DVC-104,2026-06-11 16:15:00,23.5,24.0,35.7,1,1180.9,COOL
DVC-101,2026-06-12 10:15:00,24.63,24.0,33.23,1,1327.6,COOL
DVC-101,2026-06-13 15:30:00,24.59,24.0,35.36,1,1342.2,COOL
DVC-105,2026-06-10 02:30:00,25.72,26.0,24.89,0,53.6,OFF
DVC-102,2026-06-03 19:45:00,24.53,24.0,32.41,0,62.2,FAN
DVC-103,2026-06-02 23:00:00,25.86,26.0,28.05,0,56.0,OFF
DVC-105,2026-06-14 18:00:00,24.04,24.0,35.68,1,1517.4,COOL
DVC-104,2026-06-06 02:45:00,25.9,26.0,24.6,0,17.1,OFF
DVC-101,2026-06-02 01:00:00,26.13,26.0,25.58,0,42.6,OFF
DVC-101,2026-06-02 02:00:00,25.72,26.0,24.64,0,41.3,OFF
DVC-102,2026-06-12 01:45:00,25.92,26.0,25.74,0,48.4,OFF
DVC-105,2026-06-07 15:45:00,24.31,24.0,35.88,1,1315.1,COOL
DVC-105,2026-06-12 07:00:00,26.27,26.0,28.21,0,53.7,OFF
DVC-103,2026-06-04 13:30:00,24.28,24.0,37.48,1,1632.9,COOL
DVC-105,2026-06-11 08:00:00,26.17,26.0,29.13,1,1589.9,COOL
